Minutes5UTC,Minutes5DK,PriceArea,ProductionLt100MW,ProductionGe100MW,OffshoreWindPower,OnshoreWindPower,SolarPower,ExchangeGreatBelt,ExchangeGermany,ExchangeNetherlands,ExchangeNorway,ExchangeSweden,BornholmSE4
2023-06-08T23:50:00,2023-06-09T01:50:00,DK2,102.510002,242.850006,12.58,44.93,3.12,-145.910004,-321.109985,,,1106.01001,14.14
2023-06-08T23:45:00,2023-06-09T01:45:00,DK1,226.839996,208.440002,55.23,46.400002,0.42,132.910004,-107.25,-66.349998,802.150024,715.0,
2023-06-08T23:45:00,2023-06-09T01:45:00,DK2,102.800003,242.850006,9.24,42.630001,3.1,-132.910004,-321.040009,,,1098.880005,14.27
2023-06-08T23:40:00,2023-06-09T01:40:00,DK1,229.240005,212.759995,57.049999,45.209999,0.44,132.910004,-108.32,-66.349998,802.380005,715.0,
2023-06-08T23:40:00,2023-06-09T01:40:00,DK2,102.339996,243.029999,6.2,39.48,3.13,-132.910004,-320.809998,,,1117.47998,14.31
2023-06-08T23:35:00,2023-06-09T01:35:00,DK1,229.369995,208.559998,58.16,46.110001,0.43,132.910004,-99.540001,-66.349998,802.330017,715.0,
2023-06-08T23:35:00,2023-06-09T01:35:00,DK2,101.75,243.029999,3.07,38.919998,3.12,-132.910004,-321.450012,,,1120.819946,14.55
2023-06-08T23:30:00,2023-06-09T01:30:00,DK1,228.75,215.009995,59.639999,48.18,0.42,132.910004,-113.5,-66.349998,802.48999,715.0,
2023-06-08T23:30:00,2023-06-09T01:30:00,DK2,102.110001,246.559998,3.67,38.259998,3.09,-132.910004,-321.869995,,,1136.170044,14.65
2023-06-08T23:25:00,2023-06-09T01:25:00,DK1,229.979996,214.539993,56.189999,46.02,0.43,132.910004,-120.150002,-66.349998,802.469971,715.0,
2023-06-08T23:25:00,2023-06-09T01:25:00,DK2,103.870003,246.559998,4.17,35.049999,3.13,-132.910004,-320.859985,,,1133.51001,14.72
2023-06-08T23:20:00,2023-06-09T01:20:00,DK1,228.710007,215.729996,60.66,48.57,0.45,132.910004,-119.330002,-66.349998,802.179993,715.0,
2023-06-08T23:20:00,2023-06-09T01:20:00,DK2,104.139999,244.679993,5.77,32.759998,3.1,-132.910004,-321.01001,,,1128.060059,15.02
2023-06-08T23:15:00,2023-06-09T01:15:00,DK1,227.679993,222.929993,65.559998,51.259998,0.41,132.910004,-121.739998,-66.349998,802.219971,715.0,
2023-06-08T23:15:00,2023-06-09T01:15:00,DK2,103.080002,242.800003,5.18,31.700001,3.13,-132.910004,-321.26001,,,1137.810059,14.99
2023-06-08T23:10:00,2023-06-09T01:10:00,DK1,228.479996,215.990005,59.759998,51.610001,0.45,130.119995,-106.160004,-66.349998,802.52002,715.0,
2023-06-08T23:10:00,2023-06-09T01:10:00,DK2,102.18,237.479996,3.95,30.48,3.09,-130.119995,-321.209991,,,1155.630005,15.13
2023-06-08T23:05:00,2023-06-09T01:05:00,DK1,227.490005,204.330002,59.560001,52.150002,0.42,125.389999,-79.730003,-66.349998,802.530029,715.0,
2023-06-08T23:05:00,2023-06-09T01:05:00,DK2,104.379997,239.289993,1.53,30.809999,3.09,-125.389999,-321.070007,,,1153.449951,15.16
2023-06-08T23:00:00,2023-06-09T01:00:00,DK1,229.860001,200.169998,65.019997,50.25,0.45,121.940002,-126.150002,-33.34,802.22998,715.0,
2023-06-08T23:00:00,2023-06-09T01:00:00,DK2,100.370003,239.289993,1.24,31.309999,3.1,-121.940002,-316.690002,,,1139.26001,14.85
2023-06-08T22:55:00,2023-06-09T00:55:00,DK1,229.589996,201.509995,64.080002,53.66,0.45,117.449997,-164.020004,-0.01,802.390015,715.0,
2023-06-08T22:55:00,2023-06-09T00:55:00,DK2,97.949997,239.289993,0.21,30.959999,3.12,-117.449997,-309.589996,,,1129.23999,14.79
2023-06-08T22:50:00,2023-06-09T00:50:00,DK1,229.869995,202.75,60.48,59.830002,0.45,112.860001,-147.869995,-0.01,802.580017,715.0,
2023-06-08T22:50:00,2023-06-09T00:50:00,DK2,102.290001,239.220001,1.12,29.02,3.09,-112.860001,-310.940002,,,1140.650024,14.61
2023-06-08T22:45:00,2023-06-09T00:45:00,DK1,229.429993,203.679993,55.860001,63.509998,0.44,110.190002,-136.369995,-0.01,802.190002,715.0,
2023-06-08T22:45:00,2023-06-09T00:45:00,DK2,102.790001,241.059998,0.89,29.74,3.09,-110.190002,-310.820007,,,1121.920044,14.92
2023-06-08T22:40:00,2023-06-09T00:40:00,DK1,228.059998,203.029999,61.16,69.410004,0.41,110.190002,-139.240005,-0.01,802.539978,715.0,
2023-06-08T22:40:00,2023-06-09T00:40:00,DK2,103.279999,241.059998,3.38,28.16,3.12,-110.190002,-310.709991,,,1127.48999,14.96
2023-06-08T22:35:00,2023-06-09T00:35:00,DK1,227.779999,203.25,62.02,66.949997,0.38,110.190002,-136.800003,-0.01,802.409973,715.0,
2023-06-08T22:35:00,2023-06-09T00:35:00,DK2,104.330002,241.529999,5.55,27.549999,3.09,-110.190002,-310.220001,,,1140.849976,15.13
2023-06-08T22:30:00,2023-06-09T00:30:00,DK1,228.889999,201.720001,70.610001,68.559998,0.43,110.190002,-140.720001,-0.01,802.390015,715.0,
2023-06-08T22:30:00,2023-06-09T00:30:00,DK2,105.040001,241.529999,6.38,28.129999,3.1,-110.190002,-311.73999,,,1136.380005,15.2
2023-06-08T22:25:00,2023-06-09T00:25:00,DK1,227.679993,204.910004,69.709999,73.230003,0.39,110.190002,-145.350006,-0.01,802.609985,715.0,
2023-06-08T22:25:00,2023-06-09T00:25:00,DK2,104.82,244.029999,6.95,27.809999,3.09,-110.190002,-310.5,,,1147.069946,15.43
2023-06-08T22:20:00,2023-06-09T00:20:00,DK1,225.160004,206.679993,75.059998,76.889999,0.42,110.190002,-145.389999,-0.01,802.210022,715.0,
2023-06-08T22:20:00,2023-06-09T00:20:00,DK2,102.339996,243.990005,5.96,27.440001,3.09,-110.190002,-310.899994,,,1143.719971,15.67
2023-06-08T22:15:00,2023-06-09T00:15:00,DK1,225.130005,207.509995,79.470001,81.260002,0.42,111.559998,-134.970001,-0.01,802.450012,715.0,
2023-06-08T22:15:00,2023-06-09T00:15:00,DK2,100.989998,245.880005,6.53,27.4,3.09,-111.559998,-312.940002,,,1156.22998,15.88
2023-06-08T22:10:00,2023-06-09T00:10:00,DK1,219.160004,203.050003,95.099998,83.57,0.41,125.050003,-153.509995,-0.01,802.320007,715.0,
2023-06-08T22:10:00,2023-06-09T00:10:00,DK2,101.160004,245.880005,6.02,27.780001,3.09,-125.050003,-312.76001,,,1175.0,15.98
2023-06-08T22:05:00,2023-06-09T00:05:00,DK1,221.020004,200.229996,98.839996,84.669998,0.42,138.520004,-145.5,-13.23,802.369995,715.0,
2023-06-08T22:05:00,2023-06-09T00:05:00,DK2,103.129997,243.940002,5.49,27.870001,3.09,-138.520004,-310.769989,,,1191.790039,16.049999
2023-06-08T22:00:00,2023-06-09T00:00:00,DK1,220.009995,204.509995,105.720001,84.150002,0.42,153.339996,165.399994,-362.790009,802.369995,715.0,
2023-06-08T22:00:00,2023-06-09T00:00:00,DK2,103.480003,243.899994,4.98,28.780001,3.09,-153.339996,-253.979996,,,1158.880005,15.47
2023-06-08T21:55:00,2023-06-08T23:55:00,DK1,220.779999,212.960007,115.900002,88.68,0.39,168.160004,470.429993,-699.840027,802.359985,715.0,
2023-06-08T21:55:00,2023-06-08T23:55:00,DK2,103.370003,243.889999,2.98,28.370001,3.09,-168.160004,-200.419998,,,1109.400024,15.88
2023-06-08T21:50:00,2023-06-08T23:50:00,DK1,217.429993,218.880005,114.279999,98.540001,0.41,182.729996,460.880005,-699.840027,802.25,715.0,
2023-06-08T21:50:00,2023-06-08T23:50:00,DK2,103.970001,240.850006,3.35,27.530001,3.09,-182.729996,-200.539993,,,1115.180054,15.74
2023-06-08T21:45:00,2023-06-08T23:45:00,DK1,214.369995,214.910004,118.510002,108.410004,0.41,197.330002,447.450012,-699.840027,802.140015,715.0,
2023-06-08T21:45:00,2023-06-08T23:45:00,DK2,103.940002,240.850006,3.94,27.4,3.09,-197.330002,-198.330002,,,1137.23999,15.64
2023-06-08T21:40:00,2023-06-08T23:40:00,DK1,213.089996,210.449997,117.510002,107.739998,0.41,196.130005,482.630005,-699.840027,802.289978,715.0,
2023-06-08T21:40:00,2023-06-08T23:40:00,DK2,103.650002,240.850006,3.87,26.639999,3.08,-196.130005,-200.300003,,,1150.430054,15.91
2023-06-08T21:35:00,2023-06-08T23:35:00,DK1,211.270004,230.940002,116.989998,106.550003,0.41,197.320007,460.440002,-699.840027,802.380005,715.0,
2023-06-08T21:35:00,2023-06-08T23:35:00,DK2,103.760002,243.119995,4.53,26.15,3.09,-197.320007,-199.990005,,,1145.920044,16.02
2023-06-08T21:30:00,2023-06-08T23:30:00,DK1,210.509995,262.48999,133.380005,108.800003,0.42,197.320007,423.820007,-699.840027,802.150024,715.0,
2023-06-08T21:30:00,2023-06-08T23:30:00,DK2,105.790001,243.119995,4.31,26.110001,3.1,-197.320007,-200.789993,,,1174.079956,16.190001
2023-06-08T21:25:00,2023-06-08T23:25:00,DK1,206.679993,292.829987,143.889999,99.919998,0.43,196.330002,415.470001,-699.840027,802.349976,714.0,
2023-06-08T21:25:00,2023-06-08T23:25:00,DK2,107.720001,243.119995,3.22,25.610001,3.08,-196.330002,-199.139999,,,1167.76001,16.77
2023-06-08T21:20:00,2023-06-08T23:20:00,DK1,202.389999,273.230011,144.729996,101.839996,0.38,197.550003,454.790009,-699.840027,802.289978,714.0,
2023-06-08T21:20:00,2023-06-08T23:20:00,DK2,108.279999,245.080002,2.66,25.92,3.08,-197.550003,-199.979996,,,1173.969971,16.940001
2023-06-08T21:15:00,2023-06-08T23:15:00,DK1,200.729996,244.25,148.589996,101.300003,0.39,198.889999,481.980011,-699.840027,802.429993,714.0,
2023-06-08T21:15:00,2023-06-08T23:15:00,DK2,105.970001,246.880005,2.35,26.200001,3.1,-198.889999,-199.240005,,,1179.319946,17.110001
2023-06-08T21:10:00,2023-06-08T23:10:00,DK1,199.279999,214.880005,153.300003,108.230003,0.43,218.960007,498.269989,-699.840027,802.349976,715.0,
2023-06-08T21:10:00,2023-06-08T23:10:00,DK2,105.940002,246.880005,1.69,26.790001,3.09,-218.960007,-194.759995,,,1206.23999,17.49
2023-06-08T21:05:00,2023-06-08T23:05:00,DK1,199.410004,220.270004,148.429993,114.580002,0.42,239.300003,469.940002,-699.840027,802.450012,715.0,
2023-06-08T21:05:00,2023-06-08T23:05:00,DK2,104.720001,246.940002,2.75,26.18,3.09,-239.300003,-104.43,,,1138.579956,17.76
2023-06-08T21:00:00,2023-06-08T23:00:00,DK1,203.889999,245.490005,152.669998,113.510002,0.41,259.380005,438.970001,-699.840027,802.5,715.0,
2023-06-08T21:00:00,2023-06-08T23:00:00,DK2,108.559998,241.559998,4.36,26.4,3.13,-259.380005,-9.13,,,1078.449951,17.620001
2023-06-08T20:55:00,2023-06-08T22:55:00,DK1,203.539993,225.279999,154.740005,119.660004,0.39,278.359985,449.980011,-699.840027,802.539978,715.0,
2023-06-08T20:55:00,2023-06-08T22:55:00,DK2,107.879997,241.410004,5.16,26.67,3.1,-278.359985,81.779999,,,1025.089966,18.0
2023-06-08T20:50:00,2023-06-08T22:50:00,DK1,204.679993,224.779999,146.169998,113.540001,0.37,302.01001,454.910004,-699.840027,802.52002,715.0,
2023-06-08T20:50:00,2023-06-08T22:50:00,DK2,109.580002,239.300003,5.84,26.76,3.1,-302.01001,169.039993,,,960.409973,17.860001
2023-06-08T20:45:00,2023-06-08T22:45:00,DK1,205.979996,243.160004,143.330002,118.529999,0.39,321.279999,414.959991,-699.840027,802.299988,715.0,
2023-06-08T20:45:00,2023-06-08T22:45:00,DK2,108.379997,242.889999,5.88,26.360001,3.08,-321.279999,169.940002,,,989.840027,17.790001
2023-06-08T20:40:00,2023-06-08T22:40:00,DK1,206.839996,250.080002,149.029999,120.370003,0.38,321.279999,413.869995,-699.840027,802.409973,715.0,
2023-06-08T20:40:00,2023-06-08T22:40:00,DK2,108.620003,239.389999,7.01,26.190001,3.1,-321.279999,169.710007,,,1016.789978,17.83
2023-06-08T20:35:00,2023-06-08T22:35:00,DK1,200.929993,243.160004,150.509995,120.82,0.3,321.279999,425.950012,-699.840027,802.289978,715.0,
2023-06-08T20:35:00,2023-06-08T22:35:00,DK2,109.279999,241.089996,8.97,25.809999,3.1,-321.279999,169.740005,,,1000.549988,18.030001
2023-06-08T20:30:00,2023-06-08T22:30:00,DK1,204.25,269.149994,155.190002,124.489998,0.22,321.279999,384.269989,-699.840027,802.27002,715.0,
2023-06-08T20:30:00,2023-06-08T22:30:00,DK2,108.309998,239.320007,10.4,25.540001,3.17,-321.279999,167.800003,,,1033.170044,18.24
2023-06-08T20:25:00,2023-06-08T22:25:00,DK1,204.639999,295.049988,149.029999,122.470001,0.25,321.279999,382.200012,-699.840027,802.26001,714.0,
2023-06-08T20:25:00,2023-06-08T22:25:00,DK2,108.25,241.589996,12.27,25.549999,3.1,-321.279999,168.399994,,,1024.150024,18.719999
2023-06-08T20:20:00,2023-06-08T22:20:00,DK1,204.490005,335.480011,146.800003,121.110001,0.22,321.279999,327.76001,-699.840027,802.409973,714.0,
2023-06-08T20:20:00,2023-06-08T22:20:00,DK2,108.669998,243.360001,13.41,25.42,3.09,-321.279999,167.960007,,,1022.419983,18.889999
2023-06-08T20:15:00,2023-06-08T22:15:00,DK1,206.669998,299.209991,153.990005,124.93,0.38,319.829987,385.410004,-699.840027,802.070007,714.0,
2023-06-08T20:15:00,2023-06-08T22:15:00,DK2,109.239998,242.720001,14.84,25.959999,2.93,-319.829987,170.059998,,,1020.659973,18.82
2023-06-08T20:10:00,2023-06-08T22:10:00,DK1,205.160004,236.399994,144.509995,118.480003,1.18,238.429993,542.179993,-699.840027,802.349976,714.0,
2023-06-08T20:10:00,2023-06-08T22:10:00,DK2,107.709999,246.279999,15.17,27.23,2.88,-238.429993,168.660004,,,952.77002,18.85
2023-06-08T20:05:00,2023-06-08T22:05:00,DK1,203.270004,189.770004,148.270004,129.490005,2.24,160.720001,652.349976,-699.840027,802.179993,715.0,
2023-06-08T20:05:00,2023-06-08T22:05:00,DK2,106.260002,244.5,16.030001,26.26,2.87,-160.720001,170.449997,,,882.539978,18.889999
2023-06-08T20:00:00,2023-06-08T22:00:00,DK1,207.410004,178.320007,145.740005,128.190002,3.03,76.309998,731.080017,-699.840027,802.080017,714.0,
2023-06-08T20:00:00,2023-06-08T22:00:00,DK2,106.620003,242.699997,18.299999,27.309999,2.96,-76.309998,169.119995,,,802.809998,18.889999
2023-06-08T19:55:00,2023-06-08T21:55:00,DK1,207.020004,201.979996,144.589996,120.860001,4.13,0.0,809.109985,-699.840027,802.429993,715.0,
2023-06-08T19:55:00,2023-06-08T21:55:00,DK2,110.5,242.699997,20.32,26.870001,3.09,0.0,169.160004,,,725.599976,18.99
2023-06-08T19:50:00,2023-06-08T21:50:00,DK1,206.529999,209.270004,150.550003,120.18,5.69,-87.370003,880.640015,-699.840027,802.299988,714.0,
2023-06-08T19:50:00,2023-06-08T21:50:00,DK2,109.510002,242.800003,20.18,27.48,3.64,87.370003,169.369995,,,665.659973,18.51
2023-06-08T19:45:00,2023-06-08T21:45:00,DK1,210.610001,216.0,164.520004,123.5,8.65,-158.860001,920.460022,-699.840027,802.190002,714.0,
2023-06-08T19:45:00,2023-06-08T21:45:00,DK2,107.669998,240.860001,20.52,27.43,3.95,158.860001,168.740005,,,586.940002,18.610001
2023-06-08T19:40:00,2023-06-08T21:40:00,DK1,209.130005,224.479996,171.639999,130.270004,12.23,-158.860001,922.47998,-699.840027,802.289978,714.0,
2023-06-08T19:40:00,2023-06-08T21:40:00,DK2,108.440002,242.619995,20.5,26.690001,4.97,158.860001,168.259995,,,605.650024,18.959999
2023-06-08T19:35:00,2023-06-08T21:35:00,DK1,209.279999,208.0,177.580002,125.669998,15.36,-158.860001,937.97998,-699.840027,802.090027,714.0,
2023-06-08T19:35:00,2023-06-08T21:35:00,DK2,110.330002,244.470001,19.540001,27.25,6.08,158.860001,168.619995,,,597.099976,19.16
2023-06-08T19:30:00,2023-06-08T21:30:00,DK1,210.630005,200.580002,178.360001,124.959999,19.860001,-158.860001,935.710022,-699.840027,802.559998,714.0,
2023-06-08T19:30:00,2023-06-08T21:30:00,DK2,111.330002,241.619995,16.65,27.07,7.33,158.860001,169.080002,,,593.630005,19.02
2023-06-08T19:25:00,2023-06-08T21:25:00,DK1,209.550003,209.720001,195.539993,118.900002,27.459999,-158.860001,915.849976,-699.840027,802.26001,715.0,
2023-06-08T19:25:00,2023-06-08T21:25:00,DK2,107.099998,243.460007,15.93,26.860001,9.06,158.860001,168.720001,,,612.169983,19.16
2023-06-08T19:20:00,2023-06-08T21:20:00,DK1,209.589996,239.279999,190.289993,119.720001,30.34,-158.899994,882.169983,-699.840027,802.640015,714.0,
2023-06-08T19:20:00,2023-06-08T21:20:00,DK2,105.57,241.779999,15.45,29.32,11.35,158.899994,169.789993,,,608.539978,19.129999
2023-06-08T19:15:00,2023-06-08T21:15:00,DK1,209.130005,265.429993,200.240005,123.610001,35.360001,-161.330002,865.289978,-699.840027,802.320007,714.0,
2023-06-08T19:15:00,2023-06-08T21:15:00,DK2,108.129997,243.589996,13.79,28.870001,13.82,161.330002,169.509995,,,600.219971,19.299999
2023-06-08T19:10:00,2023-06-08T21:10:00,DK1,207.740005,261.690002,190.070007,137.850006,42.700001,-209.240005,910.77002,-699.840027,802.52002,714.0,
2023-06-08T19:10:00,2023-06-08T21:10:00,DK2,108.519997,243.080002,12.76,28.75,15.93,209.240005,169.0,,,580.119995,19.4
2023-06-08T19:05:00,2023-06-08T21:05:00,DK1,209.440002,251.919998,179.369995,142.009995,45.880001,-262.619995,953.039978,-694.159973,802.330017,714.0,
2023-06-08T19:05:00,2023-06-08T21:05:00,DK2,108.589996,243.080002,12.16,28.559999,18.530001,262.619995,169.919998,,,517.0,18.48
2023-06-08T19:00:00,2023-06-08T21:00:00,DK1,207.399994,259.859985,182.389999,147.059998,53.349998,-315.76001,676.830017,-368.26001,802.450012,714.0,
2023-06-08T19:00:00,2023-06-08T21:00:00,DK2,111.050003,241.220001,10.27,28.389999,21.049999,315.76001,164.970001,,,485.299988,17.719999
2023-06-08T18:55:00,2023-06-08T20:55:00,DK1,210.740005,260.329987,192.960007,146.800003,60.369999,-365.519989,398.399994,-48.720001,802.25,714.0,
2023-06-08T18:55:00,2023-06-08T20:55:00,DK2,107.800003,244.850006,8.48,29.67,23.459999,365.519989,160.800003,,,457.029999,17.93
2023-06-08T18:50:00,2023-06-08T20:50:00,DK1,210.789993,264.880005,199.289993,142.979996,66.739998,-416.730011,436.100006,-48.720001,802.190002,714.0,
2023-06-08T18:50:00,2023-06-08T20:50:00,DK2,108.419998,242.979996,7.25,29.280001,26.82,416.730011,159.75,,,402.429993,17.790001
2023-06-08T18:45:00,2023-06-08T20:45:00,DK1,211.029999,263.609985,190.059998,142.119995,73.760002,-458.299988,500.790009,-48.720001,802.25,715.0,
2023-06-08T18:45:00,2023-06-08T20:45:00,DK2,107.919998,242.910004,7.5,29.360001,29.83,458.299988,159.270004,,,369.640015,17.59
2023-06-08T18:40:00,2023-06-08T20:40:00,DK1,242.809998,252.199997,192.139999,153.320007,81.959999,-459.369995,489.320007,-48.720001,802.369995,715.0,
2023-06-08T18:40:00,2023-06-08T20:40:00,DK2,110.82,244.669998,8.72,28.99,33.09,459.369995,158.899994,,,367.790009,17.860001
2023-06-08T18:35:00,2023-06-08T20:35:00,DK1,243.910004,251.479996,201.529999,161.830002,88.870003,-463.0,458.309998,-48.720001,802.690002,715.0,
2023-06-08T18:35:00,2023-06-08T20:35:00,DK2,107.910004,244.669998,7.91,28.860001,36.669998,463.0,158.270004,,,359.51001,17.719999
2023-06-08T18:30:00,2023-06-08T20:30:00,DK1,242.639999,266.799988,207.910004,168.050003,98.870003,-481.940002,450.549988,-48.720001,802.570007,715.0,
2023-06-08T18:30:00,2023-06-08T20:30:00,DK2,108.050003,242.880005,7.4,28.209999,40.16,481.940002,157.929993,,,353.420013,17.9
2023-06-08T18:25:00,2023-06-08T20:25:00,DK1,244.759995,278.459991,201.470001,175.199997,109.150002,-481.940002,412.23999,-48.720001,802.619995,714.0,
2023-06-08T18:25:00,2023-06-08T20:25:00,DK2,105.059998,244.809998,7.69,28.370001,43.549999,481.940002,158.190002,,,359.859985,17.93
2023-06-08T18:20:00,2023-06-08T20:20:00,DK1,243.410004,270.429993,193.759995,179.880005,120.839996,-481.940002,415.640015,-48.720001,802.570007,714.0,
2023-06-08T18:20:00,2023-06-08T20:20:00,DK2,106.629997,242.869995,10.31,27.91,47.700001,481.940002,157.210007,,,350.01001,18.07
2023-06-08T18:15:00,2023-06-08T20:15:00,DK1,242.279999,279.399994,203.960007,181.720001,133.149994,-481.940002,396.179993,-48.720001,802.369995,715.0,
2023-06-08T18:15:00,2023-06-08T20:15:00,DK2,108.610001,244.839996,10.72,28.59,51.66,481.940002,157.550003,,,348.600006,18.07
2023-06-08T18:10:00,2023-06-08T20:10:00,DK1,245.339996,324.470001,210.850006,197.899994,147.220001,-447.549988,274.549988,-48.720001,802.73999,715.0,
2023-06-08T18:10:00,2023-06-08T20:10:00,DK2,108.910004,246.619995,13.12,29.200001,56.209999,447.549988,157.210007,,,371.089996,18.27
2023-06-08T18:05:00,2023-06-08T20:05:00,DK1,246.259995,363.549988,206.429993,211.029999,159.449997,-414.01001,192.880005,-46.310001,802.409973,715.0,
2023-06-08T18:05:00,2023-06-08T20:05:00,DK2,106.650002,244.770004,12.58,29.35,60.970001,414.01001,162.800003,,,389.779999,18.27
2023-06-08T18:00:00,2023-06-08T20:00:00,DK1,246.759995,377.929993,199.210007,210.759995,176.570007,-382.209991,-218.429993,313.209991,802.359985,714.0,
2023-06-08T18:00:00,2023-06-08T20:00:00,DK2,109.25,246.539993,12.25,29.57,66.230003,382.209991,246.350006,,,345.01001,18.610001
2023-06-08T17:55:00,2023-06-08T19:55:00,DK1,247.740005,378.049988,206.479996,214.710007,192.639999,-349.649994,-590.190002,650.369995,802.669983,715.0,
2023-06-08T17:55:00,2023-06-08T19:55:00,DK2,110.739998,242.880005,11.66,30.030001,72.360001,349.649994,320.899994,,,310.279999,18.370001
2023-06-08T17:50:00,2023-06-08T19:50:00,DK1,249.259995,382.359985,207.899994,226.509995,211.649994,-315.690002,-670.97998,650.369995,802.289978,715.0,
2023-06-08T17:50:00,2023-06-08T19:50:00,DK2,109.230003,242.880005,12.75,30.41,79.279999,315.690002,320.470001,,,337.75,18.17
2023-06-08T17:45:00,2023-06-08T19:45:00,DK1,249.059998,357.880005,203.720001,233.160004,239.929993,-282.690002,-692.330017,650.369995,802.309998,714.0,
2023-06-08T17:45:00,2023-06-08T19:45:00,DK2,109.519997,242.880005,13.55,30.65,86.230003,282.690002,320.880005,,,368.309998,17.66
2023-06-08T17:40:00,2023-06-08T19:40:00,DK1,251.589996,356.089996,208.630005,240.130005,258.369995,-282.369995,-744.880005,651.440002,802.200012,714.0,
2023-06-08T17:40:00,2023-06-08T19:40:00,DK2,108.75,244.729996,15.14,30.58,93.860001,282.369995,321.100006,,,390.029999,17.59
2023-06-08T17:35:00,2023-06-08T19:35:00,DK1,248.479996,340.200012,211.770004,249.580002,284.399994,-283.410004,-728.869995,651.440002,802.169983,714.0,
2023-06-08T17:35:00,2023-06-08T19:35:00,DK2,107.980003,244.729996,18.98,30.82,102.260002,283.410004,320.910004,,,352.970001,17.59
2023-06-08T17:30:00,2023-06-08T19:30:00,DK1,247.169998,345.130005,223.839996,273.619995,312.880005,-286.290009,-765.070007,651.440002,802.080017,714.0,
2023-06-08T17:30:00,2023-06-08T19:30:00,DK2,107.489998,244.729996,19.440001,29.959999,111.449997,286.290009,320.950012,,,362.970001,17.59
2023-06-08T17:25:00,2023-06-08T19:25:00,DK1,250.100006,295.959991,242.190002,276.100006,340.540009,-382.799988,-693.460022,651.440002,802.450012,714.0,
2023-06-08T17:25:00,2023-06-08T19:25:00,DK2,108.540001,244.770004,17.700001,29.370001,120.5,382.799988,320.829987,,,275.049988,17.139999
2023-06-08T17:20:00,2023-06-08T19:20:00,DK1,249.630005,272.589996,244.919998,281.549988,366.630005,-382.820007,-692.73999,651.440002,802.380005,714.0,
2023-06-08T17:20:00,2023-06-08T19:20:00,DK2,104.519997,244.809998,17.34,28.969999,130.259995,382.820007,320.890015,,,252.190002,17.110001
2023-06-08T17:15:00,2023-06-08T19:15:00,DK1,249.220001,284.220001,261.149994,279.51001,400.829987,-380.320007,-755.98999,651.440002,802.27002,714.0,
2023-06-08T17:15:00,2023-06-08T19:15:00,DK2,107.190002,242.600006,17.200001,28.799999,140.5,380.320007,320.910004,,,244.330002,17.139999
2023-06-08T17:10:00,2023-06-08T19:10:00,DK1,246.320007,327.390015,258.190002,292.01001,450.76001,-340.799988,-881.090027,651.440002,802.440002,714.0,
2023-06-08T17:10:00,2023-06-08T19:10:00,DK2,105.669998,242.600006,15.43,27.98,151.100006,340.799988,321.119995,,,307.709991,17.139999
2023-06-08T17:05:00,2023-06-08T19:05:00,DK1,246.990005,366.200012,276.23999,305.98999,470.329987,-301.440002,-1012.330017,652.450012,802.51001,714.0,
2023-06-08T17:05:00,2023-06-08T19:05:00,DK2,105.879997,242.600006,15.16,27.370001,161.820007,301.440002,320.200012,,,333.380005,17.139999
